39,177.032,27.0,Ethylene (Ethene)
39,177.032,28.0,CO
40,176.9611,44.0,CO2
40,176.9611,27.0,Ethylene (Ethene)
40,176.9611,28.0,CO
41,176.8494,44.0,CO2
41,176.8494,27.0,Ethylene (Ethene)
41,176.8494,28.0,CO
42,176.9185,44.0,CO2
42,176.9185,27.0,Ethylene (Ethene)
42,176.9185,28.0,CO
43,176.8734,44.0,CO2
43,176.8734,27.0,Ethylene (Ethene)
43,176.8734,28.0,CO
44,176.9646,44.0,CO2
44,176.9646,27.0,Ethylene (Ethene)
44,176.9646,28.0,CO
45,176.9394,44.0,CO2
45,176.9394,27.0,Ethylene (Ethene)
45,176.9394,28.0,CO
46,176.8496,44.0,CO2
46,176.8496,27.0,Ethylene (Ethene)
46,176.8496,28.0,CO
47,176.9133,44.0,CO2
47,176.9133,27.0,Ethylene (Ethene)
47,176.9133,28.0,CO
48,176.7969,44.0,CO2
48,176.7969,27.0,Ethylene (Ethene)
48,176.7969,28.0,CO
49,176.792,44.0,CO2
49,176.792,27.0,Ethylene (Ethene)
49,176.792,28.0,CO
50,176.7845,44.0,CO2
50,176.7845,27.0,Ethylene (Ethene)
50,176.7845,28.0,CO
51,176.8007,44.0,CO2
51,176.8007,27.0,Ethylene (Ethene)
51,176.8007,28.0,CO
52,176.9141,44.0,CO2
52,176.9141,27.0,Ethylene (Ethene)
52,176.9141,28.0,CO
53,176.8142,44.0,CO2
53,176.8142,27.0,Ethylene (Ethene)
53,176.8142,28.0,CO
54,176.7997,44.0,CO2
54,176.7997,27.0,Ethylene (Ethene)
54,176.7997,28.0,CO
55,176.7839,44.0,CO2
55,176.7839,27.0,Ethylene (Ethene)
55,176.7839,28.0,CO
56,176.8388,44.0,CO2
56,176.8388,27.0,Ethylene (Ethene)
56,176.8388,28.0,CO
57,176.9101,44.0,CO2
57,176.9101,27.0,Ethylene (Ethene)
57,176.9101,28.0,CO
58,177.0272,44.0,CO2
58,177.0272,27.0,Ethylene (Ethene)
58,177.0272,28.0,CO
59,177.0201,44.0,CO2
59,177.0201,27.0,Ethylene (Ethene)
59,177.0201,28.0,CO
60,176.969,44.0,CO2
60,176.969,27.0,Ethylene (Ethene)
60,176.969,28.0,CO
61,177.0026,44.0,CO2
61,177.0026,27.0,Ethylene (Ethene)
61,177.0026,28.0,CO
62,176.9059,44.0,CO2
62,176.9059,27.0,Ethylene (Ethene)
62,176.9059,28.0,CO
63,176.8848,44.0,CO2
63,176.8848,27.0,Ethylene (Ethene)
63,176.8848,28.0,CO
64,176.8855,44.0,CO2
64,176.8855,27.0,Ethylene (Ethene)
64,176.8855,28.0,CO
65,176.9602,44.0,CO2
65,176.9602,27.0,Ethylene (Ethene)
65,176.9602,28.0,CO
66,177.023,44.0,CO2
66,177.023,27.0,Ethylene (Ethene)
66,177.023,28.0,CO
67,176.9497,44.0,CO2
67,176.9497,27.0,Ethylene (Ethene)
67,176.9497,28.0,CO
68,176.8147,44.0,CO2
68,176.8147,27.0,Ethylene (Ethene)
68,176.8147,28.0,CO
69,176.8542,44.0,CO2
69,176.8542,27.0,Ethylene (Ethene)
69,176.8542,28.0,CO
70,176.9009,44.0,CO2
70,176.9009,27.0,Ethylene (Ethene)
70,176.9009,28.0,CO
71,176.9337,44.0,CO2
71,176.9337,27.0,Ethylene (Ethene)
71,176.9337,28.0,CO
72,176.8691,44.0,CO2
72,176.8691,27.0,Ethylene (Ethene)
72,176.8691,28.0,CO
73,176.9353,44.0,CO2
73,176.9353,27.0,Ethylene (Ethene)
73,176.9353,28.0,CO
74,176.9734,44.0,CO2
74,176.9734,27.0,Ethylene (Ethene)
74,176.9734,28.0,CO
75,176.9555,44.0,CO2
75,176.9555,27.0,Ethylene (Ethene)
75,176.9555,28.0,CO
76,176.8202,44.0,CO2
76,176.8202,27.0,Ethylene (Ethene)
76,176.8202,28.0,CO
77,176.9251,44.0,CO2
77,176.9251,27.0,Ethylene (Ethene)
77,176.9251,28.0,CO
78,176.8746,44.0,CO2
78,176.8746,27.0,Ethylene (Ethene)
78,176.8746,28.0,CO
79,177.0054,44.0,CO2
79,177.0054,27.0,Ethylene (Ethene)
79,177.0054,28.0,CO
80,177.0023,44.0,CO2
80,177.0023,27.0,Ethylene (Ethene)
80,177.0023,28.0,CO
81,177.0163,44.0,CO2
81,177.0163,27.0,Ethylene (Ethene)
81,177.0163,28.0,CO
82,177.1247,44.0,CO2
82,177.1247,27.0,Ethylene (Ethene)
82,177.1247,28.0,CO
83,177.248,44.0,CO2
83,177.248,27.0,Ethylene (Ethene)
83,177.248,28.0,CO
84,177.2921,44.0,CO2
84,177.2921,27.0,Ethylene (Ethene)
84,177.2921,28.0,CO
85,177.5623,44.0,CO2
85,177.5623,27.0,Ethylene (Ethene)
85,177.5623,28.0,CO
86,177.7207,44.0,CO2
86,177.7207,27.0,Ethylene (Ethene)
86,177.7207,28.0,CO
87,177.9972,44.0,CO2
87,177.9972,27.0,Ethylene (Ethene)
87,177.9972,28.0,CO
88,178.29,44.0,CO2
88,178.29,27.0,Ethylene (Ethene)
88,178.29,28.0,CO
89,178.6543,44.0,CO2
89,178.6543,27.0,Ethylene (Ethene)
89,178.6543,28.0,CO
90,179.0592,44.0,CO2
90,179.0592,27.0,Ethylene (Ethene)
90,179.0592,28.0,CO
91,179.3064,44.0,CO2
91,179.3064,27.0,Ethylene (Ethene)
91,179.3064,28.0,CO
92,179.7101,44.0,CO2
92,179.7101,27.0,Ethylene (Ethene)
92,179.7101,28.0,CO
93,180.1774,44.0,CO2
93,180.1774,27.0,Ethylene (Ethene)
93,180.1774,28.0,CO
94,180.5681,44.0,CO2
94,180.5681,27.0,Ethylene (Ethene)
94,180.5681,28.0,CO
95,180.8962,44.0,CO2
95,180.8962,27.0,Ethylene (Ethene)
95,180.8962,28.0,CO
96,181.384,44.0,CO2
96,181.384,27.0,Ethylene (Ethene)
96,181.384,28.0,CO
97,181.8506,44.0,CO2
97,181.8506,27.0,Ethylene (Ethene)
97,181.8506,28.0,CO
98,182.297,44.0,CO2
98,182.297,27.0,Ethylene (Ethene)
98,182.297,28.0,CO
99,182.8438,44.0,CO2
99,182.8438,27.0,Ethylene (Ethene)
99,182.8438,28.0,CO
100,183.2631,44.0,CO2
100,183.2631,27.0,Ethylene (Ethene)
100,183.2631,28.0,CO
101,183.6243,44.0,CO2
101,183.6243,27.0,Ethylene (Ethene)
101,183.6243,28.0,CO
102,184.0933,44.0,CO2
102,184.0933,27.0,Ethylene (Ethene)
102,184.0933,28.0,CO
103,184.5898,44.0,CO2
103,184.5898,27.0,Ethylene (Ethene)
103,184.5898,28.0,CO
104,185.0357,44.0,CO2
104,185.0357,27.0,Ethylene (Ethene)
104,185.0357,28.0,CO
105,185.4777,44.0,CO2
105,185.4777,27.0,Ethylene (Ethene)
105,185.4777,28.0,CO
106,185.9069,44.0,CO2
106,185.9069,27.0,Ethylene (Ethene)
106,185.9069,28.0,CO
107,186.4914,44.0,CO2
107,186.4914,27.0,Ethylene (Ethene)
107,186.4914,28.0,CO
108,187.0203,44.0,CO2
108,187.0203,27.0,Ethylene (Ethene)
108,187.0203,28.0,CO
109,187.6229,44.0,CO2
109,187.6229,27.0,Ethylene (Ethene)
109,187.6229,28.0,CO
110,188.1595,44.0,CO2
110,188.1595,27.0,Ethylene (Ethene)
110,188.1595,28.0,CO
111,188.6697,44.0,CO2
111,188.6697,27.0,Ethylene (Ethene)
111,188.6697,28.0,CO
112,189.3571,44.0,CO2
112,189.3571,27.0,Ethylene (Ethene)
112,189.3571,28.0,CO
113,189.9038,44.0,CO2
113,189.9038,27.0,Ethylene (Ethene)
113,189.9038,28.0,CO
114,190.5653,44.0,CO2
114,190.5653,27.0,Ethylene (Ethene)
114,190.5653,28.0,CO
115,191.2235,44.0,CO2
115,191.2235,27.0,Ethylene (Ethene)
115,191.2235,28.0,CO
116,191.9041,44.0,CO2
116,191.9041,27.0,Ethylene (Ethene)
116,191.9041,28.0,CO
117,192.46,44.0,CO2
117,192.46,27.0,Ethylene (Ethene)
117,192.46,28.0,CO
118,193.0445,44.0,CO2
118,193.0445,27.0,Ethylene (Ethene)
118,193.0445,28.0,CO
119,193.7611,44.0,CO2
119,193.7611,27.0,Ethylene (Ethene)
119,193.7611,28.0,CO
120,194.4817,44.0,CO2
120,194.4817,27.0,Ethylene (Ethene)
120,194.4817,28.0,CO
121,195.1538,44.0,CO2
121,195.1538,27.0,Ethylene (Ethene)
121,195.1538,28.0,CO
122,195.7753,44.0,CO2
122,195.7753,27.0,Ethylene (Ethene)
122,195.7753,28.0,CO
123,196.417,44.0,CO2
123,196.417,27.0,Ethylene (Ethene)
123,196.417,28.0,CO
124,197.0638,44.0,CO2
124,197.0638,27.0,Ethylene (Ethene)
124,197.0638,28.0,CO
125,197.6513,44.0,CO2
125,197.6513,27.0,Ethylene (Ethene)
125,197.6513,28.0,CO
126,198.3369,44.0,CO2
126,198.3369,27.0,Ethylene (Ethene)
126,198.3369,28.0,CO
127,199.1706,44.0,CO2
127,199.1706,27.0,Ethylene (Ethene)
127,199.1706,28.0,CO
128,199.7659,44.0,CO2
128,199.7659,27.0,Ethylene (Ethene)
128,199.7659,28.0,CO
