Time,m12.0,m13.0,m14.0,m15.0,m16.0,m17.0,m21.0,m22.0,m24.0,m25.0,m26.0,m27.0,m28.0,m29.0,m30.0
4103.28,-2.7910430732553916e-12,-6.932028925355726e-13,-1.6691647861650376e-12,-9.33737140817901e-13,-2.595764029619732e-12,-1.2971525909368506e-11,2.1433995822570822e-14,-2.2869963676776564e-14,-1.0269268128844771e-13,-2.825572024217889e-13,-1.3499856715898751e-12,-1.5316895271339875e-12,-1.3166195337641332e-10,-1.6997760493258385e-12,-3.729042109655555e-13
4108.75,-2.9481286169184833e-12,-5.56328644004399e-13,-1.068331447187748e-12,-1.0936339171677777e-12,-2.582833975114362e-12,-1.3164144854897959e-11,-9.898935806367629e-14,-9.289955044325883e-14,-9.310703199441438e-14,-2.9423302223336497e-13,-1.3765962396011957e-12,-1.6355599738951665e-12,-1.3378862090996662e-10,-1.6431499735761543e-12,-2.1281817332219787e-13
4114.25,-2.9551981763603493e-12,-5.794715385342967e-13,-9.674935377955866e-13,-9.335301273916021e-13,-2.2698330062332837e-12,-1.2756723319324279e-11,4.058496618232723e-14,-1.22929299477199e-13,-1.5352365519054261e-13,-3.459180330128282e-13,-1.3132430630129444e-12,-1.5094516479694767e-12,-1.3391598314662904e-10,-1.7165424019814086e-12,-4.32731663808767e-13
4119.73,-3.282278391949698e-12,-5.726030043568131e-13,-1.3666586753466745e-12,-9.53426715032794e-13,-2.3568793136026753e-12,-1.3649328771152696e-11,-1.9839161659836494e-14,-7.29589403328334e-14,-7.393876339322993e-14,-3.275969164803662e-13,-1.4498657161577403e-12,-1.4833291705017e-12,-1.3304288224788539e-10,-1.68992249428337e-12,-3.826454688753855e-13
4125.23,-2.8993479513915644e-12,-6.4574589888671e-13,-1.1658207659545147e-12,-8.433229252566176e-13,-2.5438783447215922e-12,-1.3241907235579016e-11,7.97351625861672e-14,-1.2298868936677349e-13,-8.435538658935777e-14,-3.7928192725982984e-13,-1.4965125395694879e-12,-1.6772208445760104e-12,-1.3517024448454785e-10,-1.8633149226886236e-12,-3.325589593619548e-13
4130.77,-3.0663961985384617e-12,-6.489116508313715e-13,-1.86497676267587e-12,-8.832183806457074e-13,-2.5307828233395564e-12,-1.2734431725201169e-11,6.930639100850451e-14,-1.0301865475732424e-13,-9.477503977236661e-14,-3.209791926631439e-13,-1.473207703515141e-12,-1.7411408217344998e-12,-1.3629853299202234e-10,-1.6967320233004614e-12,-3.9247182068842656e-13
4136.25,-3.0434764141278113e-12,-6.920431166538887e-13,-1.5641419002269534e-12,-8.131149682868994e-13,-1.9178291307089498e-12,-1.422703717702959e-11,3.8882263166341265e-14,-3.304829561295914e-14,-1.2519014797505407e-13,-3.4265807613068176e-13,-1.4898303566599362e-12,-1.6050183442667221e-12,-1.3742543209327869e-10,-1.7701121156024237e-12,-4.023856257550444e-13
4141.73,-3.36055662971716e-12,-5.25174582476405e-13,-1.7633070377780413e-12,-9.33011555928092e-13,-2.304875438078343e-12,-1.3019642628857984e-11,-4.154186467582278e-14,-3.3077936468593944e-14,-3.560525617774163e-14,-3.1433695959822003e-13,-1.4864530098047319e-12,-1.6188958667989436e-12,-1.3855233119453503e-10,-1.8134922079043847e-12,-2.7229943082166285e-13
4147.25,-3.227615533011543e-12,-6.78328905713684e-13,-1.6624660814426416e-12,-9.529073887345476e-13,-1.9918271929467852e-12,-1.3912194105882227e-11,-8.196908834165242e-14,-8.310779368083891e-14,-7.602339436730984e-14,-2.6602809768960896e-13,-1.3931240034834324e-12,-1.6428016924153439e-12,-1.3868015656660346e-10,-1.8568969724129306e-12,-3.7221260672818327e-13
4152.72,-3.1147010766746343e-12,-7.514546571825097e-13,-1.3616327424653472e-12,-9.728041650844245e-13,-2.6788971384414165e-12,-1.4304813051411677e-11,7.76075577721009e-14,-3.137380447321208e-15,-4.6437745073277e-14,-3.277039175011846e-13,-1.479734571494754e-12,-1.7066721391765231e-12,-1.4180682410015681e-10,-1.980270896663247e-12,-3.1212656908482563e-13
4158.25,-3.221754651895273e-12,-5.946146947734798e-13,-1.3607902626583236e-12,-8.926998091821967e-13,-2.365825255184619e-12,-1.3597351034734877e-11,-9.282043984964516e-14,-5.316729174871902e-14,-6.685664075956544e-14,-3.3939811924853573e-13,-1.5064176503069287e-12,-1.7605850405639669e-12,-1.4193488103992823e-10,-1.913681829223438e-12,-4.1203958770132164e-13
4163.77,-3.3188135551896557e-12,-7.277690180107593e-13,-1.4599493063229206e-12,-9.72595641988654e-13,-2.3527770100530595e-12,-1.398990251175911e-11,-5.324766351547352e-14,-1.3197148960963766e-14,-1.0727477894913406e-13,-3.310892573399245e-13,-1.5330886439856295e-12,-1.7844908661803664e-12,-1.4206270641199671e-10,-1.8070865937319838e-12,-3.31952763607842e-13
4169.25,-3.2958937707790045e-12,-7.709004838332749e-13,-1.359114443874007e-12,-8.724922296298463e-13,-2.439823317422451e-12,-1.3882507963587518e-11,6.328208642361437e-15,-5.32267898165988e-14,-8.768988715182152e-14,-3.92768140807463e-13,-1.519711297130425e-12,-1.818368388712589e-12,-1.4218960551325306e-10,-1.730466686033946e-12,-3.0186656867446004e-13
4174.73,-3.3029739863683554e-12,-6.240319496557907e-13,-1.2582795814250934e-12,-9.323888172710388e-13,-2.4268696247918444e-12,-1.4275113415415924e-11,-3.409591919980197e-14,-3.325643067223369e-14,-9.810499535450866e-14,-3.744470242750006e-13,-1.4763339502752208e-12,-1.6422459112448106e-12,-1.433165046145094e-10,-1.933846778335907e-12,-4.217803737410784e-13
4180.23,-3.2500435458102213e-12,-6.571748441856894e-13,-1.1574416720329352e-12,-9.122850274948623e-13,-2.1138686559107663e-12,-1.3567691879842255e-11,-2.4521594953798098e-14,-8.328617970617377e-14,-7.852161855063683e-14,-3.36132035054464e-13,-1.4929807736869695e-12,-1.606137585319123e-12,-1.4344386685117182e-10,-1.9972392067411605e-12,-3.916938642276476e-13
4185.75,-3.2871024491046022e-12,-7.503291674229691e-13,-1.5566007156975338e-12,-9.321808603013195e-13,-2.100820410779207e-12,-1.3260243356866492e-11,-3.494881861962807e-14,-7.3316036918419e-14,-6.893975674020505e-14,-3.3782317314585293e-13,-1.57965176736567e-12,-1.710043410935523e-12,-1.4457169222324025e-10,-1.9406439712497065e-12,-3.11607040134168e-13
4191.23,-3.2241826646939536e-12,-7.634606332454858e-13,-1.5557658532486185e-12,-8.520774479425113e-13,-2.1878667181485985e-12,-1.4552848808694903e-11,-1.5537294646179113e-13,-8.334567777405396e-14,-1.493548649428921e-13,-3.6950205661339095e-13,-1.4962744205104657e-12,-1.6839209334677446e-12,-1.4669859132449658e-10,-1.8140240635516688e-12,-3.31520845200786e-13
4196.75,-3.1712415679883347e-12,-7.166149564827649e-13,-1.4549248969132189e-12,-1.0519732807489681e-12,-2.174818473017039e-12,-1.4545400285719142e-11,-6.580017012762032e-14,-7.337553498629877e-14,-7.977300313246057e-14,-3.111931947047797e-13,-1.6629454141891663e-12,-1.7978267590841447e-12,-1.4582641669656502e-10,-1.717428828060214e-12,-3.614340211073065e-13
4202.23,-3.2983217835776835e-12,-8.097464223052804e-13,-1.6540900344643036e-12,-1.091869868390161e-12,-2.5618647803864322e-12,-1.4838005737547544e-11,-4.622429796978438e-14,-6.340517584193342e-14,-1.3018811133514834e-13,-3.828720781723184e-13,-1.609568067333962e-12,-1.8417042816163675e-12,-1.4695331579782136e-10,-1.9908089203621755e-12,-3.413478261739247e-13
4207.72,-3.065396671093292e-12,-6.928836024814879e-13,-1.4532536485437693e-12,-8.517662673226685e-13,-2.2488874496305874e-12,-1.3730597695674912e-11,1.3350800232135431e-14,-7.343487078672082e-14,-8.060397703455588e-14,-3.74554025295819e-13,-1.586202805612235e-12,-1.7655888799196346e-12,-1.4708044646678074e-10,-1.8541951807157837e-12,-3.112614739505183e-13
4213.23,-3.4524609024614154e-12,-6.560322113650767e-13,-1.7524142156799854e-12,-1.061662288837809e-12,-2.6358628426242676e-12,-1.4323162666400197e-11,-2.7075649477777448e-14,-8.346467390981392e-14,-1.310213577274037e-13,-2.8624209973124486e-13,-1.5628617141574586e-12,-1.83948762976499e-12,-1.4920804027114619e-10,-1.907593777172683e-12,-2.6117480714706317e-13
4218.7,-3.3295464461245066e-12,-7.191579628339023e-13,-1.7515808767026957e-12,-1.0715590651876857e-12,-2.1229327881188992e-12,-1.5115781611929653e-11,3.250099663597508e-14,-1.6349426067629554e-13,-1.5143570843337085e-13,-3.479179195428201e-13,-1.6394722821687791e-12,-1.823358076526168e-12,-1.493347078046995e-10,-2.1109677014229988e-12,-3.9108876950370573e-13
4224.22,-3.286605349418888e-12,-5.62312286071182e-13,-1.250739920367293e-12,-9.414548979941413e-13,-2.3098845429873397e-12,-1.4708333088953886e-11,-9.792622702985438e-14,-1.43524117888541e-13,-9.185384662293948e-14,-3.6960905763420894e-13,-1.6861432758474795e-12,-1.7672639021425687e-12,-1.5246253317676797e-10,-2.124372465931545e-12,-4.110019454102261e-13
4229.75,-3.4036589246395284e-12,-7.854723236621525e-13,-1.6498974405602692e-12,-1.0713505420919144e-12,-2.4968126597305404e-12,-1.410087107227709e-11,-1.8354224651599678e-14,-1.1355402918993875e-13,-1.0227274230922817e-13,-3.513032593815608e-13,-1.6128263546596554e-12,-1.881176803530012e-12,-1.515905901165394e-10,-2.017783398491736e-12,-3.709149640267223e-13
4235.27,-3.4407178279339093e-12,-6.486266468994317e-13,-1.5490564842248663e-12,-1.0612463748983712e-12,-2.283764414598981e-12,-1.4593422549301315e-11,4.121855168257147e-14,-7.35838864021839e-14,-1.2269088049879687e-13,-3.9299439747294994e-13,-1.6494973483383556e-12,-1.7950826291464112e-12,-1.5071841548860788e-10,-2.151188163000281e-12,-3.508281399332424e-13
4240.77,-3.3377873873757752e-12,-8.017695414293299e-13,-1.648218574832708e-12,-9.411425851221955e-13,-2.3707634457178963e-12,-1.4786001013727637e-11,9.079287592857517e-14,-5.361363543612408e-14,-6.31075036949244e-14,-3.34679408252413e-13,-1.8561441717501037e-12,-1.8589743032207236e-12,-1.5384577772527028e-10,-2.1445805914055366e-12,-2.9074163041981194e-13
4246.23,-3.334878259112609e-12,-7.448895785444639e-13,-1.747386759327039e-12,-9.910395501807555e-13,-2.357857029337769e-12,-1.4978633452958134e-11,5.037029599824286e-14,-3.364316811345368e-14,-1.535210969041713e-13,-3.4635216440802584e-13,-1.7627426546279476e-12,-1.842837674210857e-12,-1.549722136911206e-10,-1.9379483476042055e-12,-3.4065575006647884e-13
4251.77,-3.521926506259507e-12,-7.680553304891241e-13,-1.8465427560483946e-12,-1.0309350055698445e-12,-2.8447615079557316e-12,-1.4571157942580292e-11,-6.005847557941819e-14,-8.367313350400434e-14,-6.394075008718017e-14,-3.180494298113404e-13,-1.7194378185735996e-12,-1.866757651369345e-12,-1.5410050219859511e-10,-2.151365448216043e-12,-4.505686113929502e-13
4257.25,-3.4490067218488565e-12,-7.611867963116413e-13,-1.5457078935994778e-12,-1.0708315932110366e-12,-2.631807815325128e-12,-1.4263763394408704e-11,-2.048260342158193e-14,-1.3702774359638834e-14,-8.435585828986746e-14,-3.7972831327887766e-13,-1.6160604717183957e-12,-1.980635173901568e-12,-1.5322740129985146e-10,-2.004745540518005e-12,-3.004824164595683e-13
4262.77,-3.526065625143237e-12,-8.04341119548921e-13,-1.844866937264078e-12,-9.90727426017493e-13,-2.6187595701935655e-12,-1.505631487143293e-11,-7.090982708741092e-14,-9.373263157188388e-14,-1.0477399647943576e-13,-3.9141945137026674e-13,-1.6927314653970961e-12,-1.9545409995179682e-12,-1.533552266719199e-10,-1.9681503050265504e-12,-3.90395592366089e-13
4268.28,-3.363129856511362e-12,-6.374897284325093e-13,-1.5440275044002943e-12,-9.80623447532634e-13,-1.9057349631872476e-12,-1.5148879842158217e-11,-1.4133627679732428e-13,-1.437624346949768e-13,-9.519137717228424e-14,-3.931075258056928e-13,-1.7193903739423198e-12,-1.8984397493633225e-12,-1.544828204762853e-10,-2.041548901483449e-12,-3.4030892556263425e-13
4273.81,-3.620183431732001e-12,-7.606497660234791e-13,-1.7431850245932706e-12,-1.0205190916304065e-12,-2.3926630799304466e-12,-1.5241417825481404e-11,-9.176427441907005e-14,-6.379234599637456e-14,-1.0561027285857252e-13,-4.148017275530445e-13,-1.8160734527544964e-12,-1.892352650750767e-12,-1.576108774160568e-10,-2.2049598340436414e-12,-3.5022194417912964e-13
4279.31,-3.577252991173867e-12,-6.637926605533773e-13,-1.2423471152011157e-12,-1.010415301854231e-12,-2.3796621110493635e-12,-1.5033996289907733e-11,3.781004982693411e-14,-6.382209503031425e-14,-1.1602689605470036e-13,-3.464867383325078e-13,-1.7727202761662442e-12,-1.8962443248250784e-12,-1.5473823965271917e-10,-2.238352262448895e-12,-2.801354346656994e-13
