13,176.8105,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
13,176.8105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
13,176.8105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
14,176.8207,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
14,176.8207,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
14,176.8207,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
14,176.8207,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
14,176.8207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
14,176.8207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
15,176.7429,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
15,176.7429,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
15,176.7429,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
15,176.7429,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
15,176.7429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
15,176.7429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
16,176.7739,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
16,176.7739,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
16,176.7739,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
16,176.7739,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
16,176.7739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
16,176.7739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
17,176.8874,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
17,176.8874,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
17,176.8874,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
17,176.8874,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
17,176.8874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
17,176.8874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
18,176.8942,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
18,176.8942,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
18,176.8942,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
18,176.8942,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
18,176.8942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
18,176.8942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
19,176.8326,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
19,176.8326,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
19,176.8326,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
19,176.8326,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
19,176.8326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
19,176.8326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
20,176.8189,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
20,176.8189,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
20,176.8189,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
20,176.8189,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
20,176.8189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
20,176.8189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
21,176.8509,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
21,176.8509,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
21,176.8509,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
21,176.8509,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
21,176.8509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
21,176.8509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
22,176.8443,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
22,176.8443,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
22,176.8443,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
22,176.8443,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
22,176.8443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
22,176.8443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
23,176.9281,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
23,176.9281,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
23,176.9281,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
23,176.9281,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
23,176.9281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
23,176.9281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
24,176.9268,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
24,176.9268,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
24,176.9268,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
24,176.9268,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
24,176.9268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
24,176.9268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
25,176.8664,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
25,176.8664,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
25,176.8664,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
25,176.8664,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
25,176.8664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
25,176.8664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
26,176.914,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
26,176.914,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
26,176.914,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
26,176.914,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
26,176.914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
26,176.914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
27,176.883,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
27,176.883,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
27,176.883,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
27,176.883,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
27,176.883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
27,176.883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
28,176.9234,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
28,176.9234,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
28,176.9234,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
28,176.9234,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
28,176.9234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
28,176.9234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
29,176.8343,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
29,176.8343,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
29,176.8343,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
29,176.8343,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
29,176.8343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
29,176.8343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
30,176.8869,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
30,176.8869,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
30,176.8869,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
30,176.8869,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
30,176.8869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
30,176.8869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
31,176.8666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
31,176.8666,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
31,176.8666,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
31,176.8666,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
31,176.8666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
31,176.8666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
32,176.8004,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
32,176.8004,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
32,176.8004,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
32,176.8004,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
32,176.8004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
32,176.8004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
33,176.889,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
33,176.889,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
33,176.889,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
33,176.889,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
33,176.889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
33,176.889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
34,177.0114,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
34,177.0114,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
34,177.0114,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
34,177.0114,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
34,177.0114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
34,177.0114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
35,176.8458,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
35,176.8458,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
35,176.8458,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
35,176.8458,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
35,176.8458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
35,176.8458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
36,176.9231,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
36,176.9231,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
36,176.9231,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
36,176.9231,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
36,176.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
36,176.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
37,176.9848,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
37,176.9848,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
37,176.9848,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
37,176.9848,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
37,176.9848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
37,176.9848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
38,177.0193,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
38,177.0193,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
38,177.0193,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
38,177.0193,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
38,177.0193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
38,177.0193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
39,177.032,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
39,177.032,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
39,177.032,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
39,177.032,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
39,177.032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
39,177.032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
40,176.9611,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
40,176.9611,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
40,176.9611,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
40,176.9611,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
40,176.9611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
40,176.9611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
41,176.8494,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
41,176.8494,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
41,176.8494,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
41,176.8494,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
41,176.8494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
41,176.8494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
42,176.9185,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
42,176.9185,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
42,176.9185,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
42,176.9185,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
42,176.9185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
42,176.9185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
43,176.8734,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
43,176.8734,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,SolvedMolecules 
43,176.8734,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
43,176.8734,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SolvedMolecules 
43,176.8734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,SolvedMolecules 
43,176.8734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
