78,176.8746,0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 57.0, 2.0, 18.0
79,177.0054,0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 57.0, 2.0, 18.0
80,177.0023,0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 57.0, 2.0, 18.0
81,177.0163,0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 57.0, 2.0, 18.0
82,177.1247,0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 57.0, 2.0, 18.0
83,177.248,0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 57.0, 2.0, 18.0
84,177.2921,0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 57.0, 2.0, 18.0
85,177.5623,0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 57.0, 2.0, 18.0
86,177.7207,0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 57.0, 2.0, 18.0
87,177.9972,0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 57.0, 2.0, 18.0
