Temp	Acetaldehyde Concentration Relative to CO	(E) 2-Butenal (Crotonaldehyde Concentration Relative to CO	CO Concentration Relative to CO	CO2 Concentration Relative to CO	Ethylene (Ethene) Concentration Relative to CO	Ethanol Concentration Relative to CO	H2 Concentration Relative to CO	H2O Concentration Relative to CO
597.7346	0.02978955103566075	0.0821692434584104	0.16473286107683793	0.07116471452032096	0.06576697387755663	0.007672054544429534	0.04779329112808382	0.023145363878990244
598.451	0.02530261452982038	0.07302628611367983	0.16380869264894649	0.0679741190307037	0.05455005462809427	0.010452239493831946	0.04129088789758385	0.022070338636951806
599.2356	0.02270929186921535	0.05848506298936849	0.16396276663556222	0.06588793277325247	0.05014431683399001	0.012773347378056183	0.029175098223875574	0.020810155006687238
600.0545	0.025982944549798614	0.04205908535897727	0.16972112324343186	0.06423614746700436	0.046840212297567185	0.014278981457259116	0.027872863107888078	0.019355376500822113
600.9433	0.0256157715926454	0.02789250875272069	0.1676529432977152	0.06937092976723469	0.04085406607335358	0.014561688313959658	0.0367010437202608	0.023378153472761017
601.7169	0.022090841146669902	0.015272177820563159	0.1681260540316487	0.06995766647316348	0.04255051696041222	0.012670620046006048	0.03400094120113668	0.025497392520587137
602.5322	0.020484028375950033	0.015290065886101835	0.16567915104955994	0.0689862780721254	0.04834915370553821	0.010171065138538299	0.04060807942631188	0.024552357259710455
603.4101	0.02190833511609817	0.028107466580444666	0.16428921677223632	0.06616926505729424	0.05345351556003645	0.010473780573898013	0.029603303263495	0.021565194255691998
604.3534	0.022031326789652545	0.04725806842506969	0.16316180849041595	0.06610925549682388	0.0558495576814413	0.01012205555923586	0.04018744519633626	0.02002300065580366
605.2445	0.0208528561671606	0.06516621336544186	0.16222540268722116	0.06519839197857961	0.05126877218953208	0.008344474976504077	0.03392264493530897	0.019034423864987975
606.214	0.022409082654939634	0.07004134911673891	0.1620981817317574	0.06455201275161249	0.04716269167812022	0.0046924887298430045	0.034161337051848505	0.02359911959023718
607.162	0.02347556814981373	0.0628858284840278	0.1596893886621257	0.06419980988088307	0.04473410365275736	0.00493209225703999	0.03604508289932112	0.027133109134359328
608.2331	0.022735190161022496	0.0492998002778326	0.16131506719246125	0.063299042323705	0.04802029031511862	0.005144232663517638	0.04729581370594741	0.028039110297297762
609.2349	0.0205321613112443	0.038228978401386844	0.16033365753316559	0.06327824812486306	0.0502700384378191	0.005218608091139226	0.04841045552533615	0.025677434521059125
610.0493	0.015674915787887787	0.014101033908383446	0.160060909011465	0.061610822777475975	0.038143756240767254	0.007728017963249182	0.04343482884227938	0.023468115157336825
610.868	0.01709269948059949	0.01662693504718509	0.15783460756971177	0.0617273144449309	0.03789541763260372	0.009677380345435251	0.03580711391026411	0.021096156008444063
611.6413	0.02127810597290787	0.050161758718043875	0.1589311264774524	0.06263963777327243	0.044001270208315416	0.010104905075655961	0.02643420571760239	0.01835285963127167
612.3129	0.02303872451080359	0.051073889428362364	0.1598091916893503	0.06261525491770421	0.0472539549022571	0.009301254479158185	0.028724227383508733	0.017111941423815138
613.131	0.023920204784073338	0.05443385858089346	0.1592142516802292	0.06772959745405384	0.05886846085389339	0.008390828459408098	0.0270741795617648	0.018085755342571157
613.9112	0.02441124433979676	0.058644692565206845	0.15846616449649212	0.06884981657620436	0.05164867717563241	0.006157336622437251	0.02559585402362627	0.020521694895003665
614.6488	0.027032120327951013	0.06332469408035335	0.15840155002612788	0.07039764813976966	0.04208518140393	0.00452194345774691	0.028120953159498464	0.02091140603014146
615.5641	0.028996721112522005	0.06885184579192173	0.15967559921884256	0.06683721738290148	0.04276191447887	0.0057500545268776805	0.02692017743862124	0.021754568164473274
616.4938	0.027214874217911883	0.07000603236772492	0.16131275170043827	0.06908486266301207	0.04634513840831012	0.006824912985792277	0.026797184494775025	0.025719815413006015
617.5879	0.02510747966457928	0.06534474748558769	0.1630204198700866	0.06809231400785927	0.05119271863142767	0.009675041464544568	0.025624649683911004	0.026265355405277777
618.6052	0.026840221226145832	0.050284773963028384	0.16243599162240896	0.06760117631242327	0.04661942193375437	0.013137203921027248	0.026618010078995297	0.023129604904903612
619.5828	0.02624644163558933	0.031778279872103354	0.16172612142645665	0.0651130707333467	0.0412524649052697	0.01434992220668304	0.027987133372017643	0.018726767729864698
620.5326	0.025244290905358242	0.01706745866867314	0.15965765547547972	0.06514564935671015	0.037192431922814635	0.014176118024056352	0.031617658572179096	0.02083971094639521
621.565	0.0207459942760146	0.01477571285231897	0.1584802191759512	0.06467863466927581	0.03693258040300906	0.014204691137454817	0.030999328861334066	0.020910845214589843
622.5231	0.02001712835492555	0.04153510317836192	0.15903813390001986	0.0636732012658837	0.06537128016244659	0.014306627522989685	0.030223065924555384	0.024841799703912718
623.2316	0.019355853769521245	0.05929039472738491	0.1586054800773396	0.06374818012569311	0.060094297319794585	0.013465821538114856	0.03353749664080923	0.02829129240243187
623.916	0.02196466512545743	0.07188638346616395	0.1573028902434589	0.06297275958975591	0.05594891431262761	0.012205375990452627	0.02892469668873805	0.028985053526587253
624.6269	0.026379923517600802	0.07973230300371081	0.15735818488292594	0.06897778604981933	0.05115120738528774	0.009771262589270815	0.03180215440188028	0.02659251269951082
625.4524	0.026546529411810387	0.07837304887752351	0.16030865856702042	0.06904004341538836	0.04572162425601376	0.007504619082571864	0.034528539369723645	0.03051516855899938
626.1594	0.02324574667374593	0.06794156547533478	0.15985303444035023	0.06664524250469983	0.0472770710829814	0.004351048874113202	0.040461314709493795	0.032167934770604055
626.9854	0.020098030756303224	0.0632353368471744	0.16302451106842214	0.06262897436298037	0.05009474170927426	0.004027221247049377	0.03576938217242622	0.030914012652237623
627.9582	0.021269948413683706	0.05195765357700706	0.16395545466482478	0.06238133838490881	0.05456445507813102	0.00810311795672013	0.030658985952448228	0.025712296671689377
628.853	0.020934169456335333	0.036916312790876635	0.1630552760687982	0.06206599335072547	0.04219916192809697	0.009476206892466615	0.025247483993491186	0.020159868252733363
630.0326	0.020067450299851162	0.03354687035226718	0.1633047798050707	0.06211502178015047	0.04582372932401092	0.010689129839307676	0.023950889655273706	0.017862112658297742
631.1046	0.019296120519030492	0.017739227604976586	0.16313372793475023	0.065076645178824	0.04498237229410325	0.010303745761926662	0.02419697327583231	0.017250297833055858
632.1776	0.022122139994669356	0.016024136421918505	0.15893810831701768	0.06600017107570345	0.03861092246549843	0.009678501855268725	0.025962554742250368	0.016092696877807965
633.1477	0.019049272557051508	0.029620695570280235	0.1614488497018327	0.06711562009208533	0.04303757820710893	0.00853633879124337	0.02713968101268159	0.014878526362776444
634.0652	0.01999685570942959	0.043047242142565764	0.1639209383208208	0.06478600356801126	0.061010485555192694	0.007158011098605715	0.028658910763806358	0.017556179981620783
634.9517	0.023220008045775974	0.059126131713264314	0.16539829852758892	0.06716831689420744	0.053541224135322606	0.004485009563175431	0.03434166626681179	0.017253176981354205
635.6493	0.02488299969553383	0.06779129330614157	0.1638813727016285	0.06720506321379596	0.0473194605131498	0.0028502893325131912	0.03438029108401966	0.020028218388368796
636.3068	0.024588163407612513	0.06979678166992499	0.16067701663914521	0.06505888103289414	0.04361219162588583	0.002621487795245014	0.030252649245007777	0.022282068593773338
637.0315	0.024417085795793346	0.06450451690927578	0.15793473630992497	0.06648185940219173	0.0435808187532878	0.0028869975880771383	0.029473171718547807	0.02328781077803757
637.7912	0.02352693993182989	0.05242570775224913	0.1580874914887241	0.06672259520500123	0.04742957732618227	0.006049392659822377	0.04167112659291209	0.0220199061864726
638.4917	0.020996674275483823	0.037006178350960935	0.15786176331872617	0.06562886667067004	0.047543441559857236	0.010302947452591067	0.041229698608545896	0.0196350322044304
639.321	0.0208018601957718	0.021228450287365107	0.15850516068012577	0.06155799950716138	0.04294243167032228	0.012594769576529089	0.03666697792059049	0.01804704618363333
640.2439	0.022173598950682105	0.024957111153414247	0.16048687300199208	0.06222754383036296	0.04138302076066319	0.013016049002911199	0.025272283069604523	0.016672845339856912
641.2476	0.020727668319065713	0.03258072229968717	0.15850025360116268	0.061562456682925475	0.041203456416638494	0.011995190102772346	0.023465529965462147	0.016318264781215275
642.3528	0.02268089799175816	0.03841562799874742	0.16116391121307905	0.06366914464179307	0.044539560910439084	0.011160924362324196	0.023490854983116097	0.01688490930150105
643.4555	0.02373093127634304	0.04928692908516312	0.15996723597939877	0.0642665146953891	0.050832175154251404	0.009738982752865907	0.023571557727859835	0.01717150890486084
644.5492	0.019990855393665102	0.06488583946579758	0.16037878718942825	0.06399533552668452	0.05017780678647091	0.007587527781560935	0.023454185757978314	0.016377671860549697
645.565	0.022627862738760857	0.08549770934551225	0.160447585666902	0.06351584008116558	0.05321768106257248	0.005249978265012616	0.025435237064399024	0.01622777412045272
646.4218	0.022943408626117788	0.09651685186330507	0.16008764215688187	0.0640128919088728	0.05483313112025217	0.004311483017566453	0.028439894278576162	0.020540013174415086
647.1178	0.026968885433141722	0.09256327434356822	0.1594506568126972	0.06472992329422884	0.06143606612516474	0.005860438172351325	0.02967704932626046	0.022482572969512046
647.9645	0.028646969147525028	0.08401382582452344	0.15824026617596265	0.06528557022774023	0.06937678961676716	0.004582248145666629	0.03498651224513946	0.022420547075136153
648.5708	0.02798855117699947	0.06830565663134486	0.1574222190152642	0.0673339573647334	0.05849785439390236	0.004235909386480294	0.03228459926338128	0.018171929711379056
649.2791	0.024826882123189457	0.0508828026529069	0.15759416349941663	0.06728414672808575	0.048417729605204615	0.007100994189458766	0.032421186891685154	0.01689528218203187
649.9396	0.01991240987906092	0.026356962809282996	0.1573954611263348	0.06579507811179287	0.04262018016103328	0.0095596114925988	0.025742135444565186	0.015875377645289495
650.6293	0.02025929070657871	0.01313404512959513	0.1578446699843805	0.06539796681337932	0.04090390167659451	0.010968197262330785	0.0228626457989511	0.016205930152165808
