Temp	Acetaldehyde relative uncertainty	(E) 2-Butenal (Crotonaldehyde relative uncertainty	CO relative uncertainty	CO2 relative uncertainty	Ethylene (Ethene) relative uncertainty	Ethanol relative uncertainty	H2 relative uncertainty	H2O relative uncertainty
603.4101	0.03662345709714168	0.05630641899959037	0.03200815523337201	0.036670009189918036	0.10712058819272278	0.15702466628993836	0.03098868321374781	0.03848800644652648
604.3534	0.03673724158052931	0.10390022937612775	0.031860719123509296	0.036616965667907904	0.10245452209544495	0.15397384139680714	0.041592190843380436	0.036205469635725844
605.2445	0.036066360822475795	0.13290529154919797	0.03165348205446189	0.03588340372562364	0.09438162255194277	0.12554911662893112	0.03519104987398461	0.03523295620864452
606.214	0.03857629205649117	0.1498335818404192	0.031815471631668084	0.03557049170248032	0.0848280495174498	0.07422678550996435	0.03504584532907382	0.04290086493159533
607.162	0.041878180335478445	0.1292299673632538	0.03149163659972287	0.03499392698633207	0.07913294446471976	0.07292921846198033	0.038232532771861234	0.05041022279002387
608.2331	0.04111868315839411	0.10142153607276325	0.031794806397831075	0.03459159370801701	0.08803283767116374	0.07657704294645688	0.04977136016456577	0.05156888164342285
609.2349	0.03756603701292642	0.08110776210640779	0.031816131982549754	0.03430489467469156	0.08963312620667645	0.07266026262069766	0.052055718132921903	0.04838236668146841
610.0493	0.028469637423385877	0.031002278583635832	0.031607764713104766	0.03366260701085494	0.08101008772860638	0.1186397630337628	0.046941399455244164	0.04421486307804079
610.868	0.030324326269439185	0.04012409443241889	0.03141208260573101	0.033983685326197256	0.08022582744857944	0.1418562480545307	0.03856982485431764	0.04023516469131079
611.6413	0.03841647901360265	0.11267961107249769	0.03167129210517281	0.0342814268546455	0.09201478364417476	0.16165967765988162	0.02835114746918819	0.0351259263645382
612.3129	0.04088770974017139	0.11824056207208555	0.031761338778783184	0.03418674905180985	0.10331024468237146	0.14150967134299064	0.031049711609982204	0.03331185628229961
613.131	0.04341095541968641	0.11416730971788219	0.03185923370493495	0.037067292703669215	0.10838421243482624	0.12752836649136118	0.02970070291564776	0.03528063015858024
613.9112	0.043088304771353024	0.12956345453815596	0.03164509832241754	0.037862416409814525	0.09627834689368255	0.09265776146269328	0.02863876384458492	0.03923585952617174
614.6488	0.04919613676013833	0.13134440595493985	0.03152523244423437	0.03825796499102921	0.0786732806530399	0.06472980156116631	0.031439348847056854	0.040326375244227004
615.5641	0.05165400433608803	0.15479016421424846	0.031568092199342736	0.03618163039098164	0.0824220722034176	0.08779923288109338	0.030047023087525188	0.04079520951638795
616.4938	0.04930854358888208	0.15144016916641578	0.031855717722105235	0.03737992808205191	0.088152596328923	0.09828383239515955	0.029859192433418825	0.04954851594530772
617.5879	0.0440652262863867	0.1465286886786129	0.03186862496561489	0.037173362945637466	0.11382857287229516	0.16004845519265162	0.028413428440328025	0.05088944613308244
618.6052	0.04806049876250184	0.11329124556551416	0.03170526899903662	0.03689254273868825	0.10398616472501038	0.1948494981776018	0.02987650448782186	0.045643760052281844
619.5828	0.04701985013775496	0.07229400554956744	0.031665372324693256	0.035572973689380144	0.09078702356633865	0.23312614240276594	0.0323820429447327	0.037728330804618224
620.5326	0.04495714630848641	0.03879311805340385	0.03137523970372	0.03541158694667284	0.08393668722829353	0.2043337552530283	0.036744940516809654	0.04127583988545943
621.565	0.037465637592178046	0.03294899858591881	0.031347215051214364	0.03527112659936569	0.08098184814249154	0.22019856437022325	0.03709415662737243	0.04221065119179242
622.5231	0.036016256590571914	0.10336456872875746	0.031863323083800375	0.03475835587443446	0.12871148393561577	0.19830250933607949	0.03655410466037161	0.04854958079063562
623.2316	0.03519476288738244	0.13759024913929907	0.03178920108748972	0.03464708241812398	0.12444021421015178	0.20065513130728946	0.040023822274758515	0.056903920955457016
623.916	0.03849977379565754	0.19022005996972105	0.03180088926154529	0.03417376017407652	0.11530307404548407	0.17231992613738947	0.03475929708899806	0.05773829944665126
624.6269	0.04690893311503641	0.19569596224278465	0.031853347970167284	0.03736530436818071	0.10525811345482446	0.14044953742037217	0.03717497264982515	0.05470820904624381
625.4524	0.04626309169473964	0.20559957417414726	0.03228266989216927	0.03742361261190342	0.09585151769534046	0.11218580988623672	0.04049241549956965	0.06115454719114449
626.1594	0.04081744912654476	0.1626499460896613	0.03230433852327898	0.03600160535256903	0.09536513439803633	0.06515419585116154	0.0490118182105572	0.06564120298793692
626.9854	0.034462885924784074	0.1492124714488443	0.032626896908570284	0.03400486226979918	0.10408579855258411	0.06658856530795529	0.043430569514504136	0.06213561147718199
627.9582	0.036572027839881414	0.1151414441487925	0.03269260748641816	0.03374352550282578	0.1079485005308079	0.12374514807532014	0.03764707819437451	0.051603555394065054
628.853	0.035458630670285714	0.08122137110992522	0.03193147721927947	0.03369514614034439	0.10887743032280836	0.15654856052696517	0.03079773612043831	0.04028044675122513
630.0326	0.03432380532516938	0.07574422905009197	0.03188897701940403	0.0338389665077017	0.1189801754554975	0.1613231520567083	0.02881583920553209	0.03512739082910174
631.1046	0.03305252919615582	0.04046516022048077	0.031980575101713045	0.035151365873674824	0.11473324362481385	0.16329732693379467	0.02905420657857574	0.03410578386189558
632.1776	0.03708997579242401	0.03894253837601098	0.031465239658978524	0.035615925571918554	0.09667419092990545	0.14314367327147057	0.031767625283431654	0.03232289925637789
633.1477	0.031850675938753535	0.06928724472832411	0.032040850099462406	0.03641924357672452	0.10054950746876666	0.12938560490063006	0.033251650282244374	0.030578340157343828
634.0652	0.03242015121876203	0.11031322346718919	0.032961494267868194	0.03529205720129107	0.13556291894640796	0.10832669724821568	0.03610224339729642	0.03603023095069561
634.9517	0.03841690402869334	0.13901399897697186	0.03315102105231459	0.036738940366237115	0.12176722774956608	0.0692381571814078	0.04259522500743439	0.03593738215321347
635.6493	0.04045695348780236	0.1753146725396063	0.03290843158446636	0.03707513013729716	0.1069068969866478	0.043740378939595904	0.04242217722515728	0.04067850927218021
636.3068	0.040787083001800166	0.16883616675599802	0.032333221517439795	0.03586915938728443	0.10038536485148641	0.04017790452486362	0.03708439308063664	0.04591833475351944
637.0315	0.039747502955952245	0.16309974051578896	0.03178327238646625	0.03649415089677824	0.09997643035639471	0.04566770399139937	0.03728490300667008	0.04717899064242125
637.7912	0.03809262056349992	0.1335436254175915	0.031846055232606994	0.03646731101357307	0.10297525595204439	0.0876921782676978	0.05202700379785903	0.04480548402218692
638.4917	0.03296446276391233	0.09290177882958593	0.03153701979714419	0.03611985826151032	0.11202239548161969	0.169116408084411	0.051374788213140746	0.039539755783212366
639.321	0.03170043921460194	0.0552829071026513	0.031501650314387744	0.03419864076982489	0.10271754332853987	0.19008004287227176	0.04575405165038296	0.03608256731137144
640.2439	0.033353576384565924	0.06083786252400365	0.03188463843154455	0.034598696115610936	0.1026154242659173	0.21385669417809838	0.031119928518527375	0.03301889772438825
641.2476	0.030308872698576163	0.08256726419771702	0.03151908510782267	0.034405173962646245	0.10602229385929686	0.18223015848467053	0.02884625775106249	0.032311058051743224
642.3528	0.03321140477618797	0.09147317963525405	0.031931204408723914	0.03566727844034076	0.11557329900569538	0.17498857418308303	0.028718382103286505	0.033977864224885704
643.4555	0.03481048821977614	0.12877421048365065	0.03188988312036395	0.03574955050804076	0.11638437460537995	0.14640251742149188	0.028939241503769666	0.034526083196937334
644.5492	0.030056677367317958	0.1550370100742355	0.03186224218241567	0.034971381592502966	0.11301412695155233	0.11435561323517031	0.028855021329703568	0.03309563044785445
645.565	0.03373542100589371	0.24315944206194884	0.03203290305098176	0.03457187946913638	0.12080686052899375	0.07729282576043318	0.03209352161391807	0.03234925994846156
646.4218	0.03475663840149561	0.25047907409772074	0.032214452929907184	0.034634547916376136	0.11987768883041519	0.06067994639274053	0.03579896932585235	0.04209001403620243
647.1178	0.03918916214130112	0.26832856657814297	0.032149689557776515	0.035598257969257065	0.14406096108873842	0.08742940128892193	0.037022264135699805	0.04568576466969297
647.9645	0.04145273834784003	0.22502782755782388	0.03211193542086012	0.03616054342859065	0.15505689787336538	0.06947889276866592	0.044755113039245425	0.045698060196729985
648.5708	0.040052869920724064	0.18339135066633014	0.03181930070596078	0.037081601849176256	0.14956826184770752	0.0686211262526931	0.041024912947908776	0.037042466939071504
649.2791	0.03506372610730113	0.1341315071380837	0.03172514283153768	0.03736646145853917	0.12829497576385238	0.10532426982486537	0.04137382114975448	0.03382048648582382
649.9396	0.02772508713974618	0.06747406155580524	0.03154416500900479	0.0365137258465585	0.11242591928321942	0.1511605923573198	0.03275114230919656	0.03147122986481109
650.6293	0.027622549237068524	0.03289416615772194	0.03141936909531585	0.03659871169157428	0.10827447149037688	0.17598889526502187	0.028979198410561527	0.03155017604224429
